JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
BNP	BNP	BNP000568	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 280125 FR SENSATIONS BRIGNA	39,00	0,00			20250831		
BNP	BNP	BNP000568	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 280125 FR SENSATIONS BRIGNA	0,00	39,00			20250831		
BNP	BNP	BNP000569	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 050125 AMAZON EU SARL PAYLI	39,96	0,00			20250831		
BNP	BNP	BNP000569	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 050125 AMAZON EU SARL PAYLI	0,00	39,96			20250831		
BNP	BNP	BNP000570	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 140125 AMAZON EU SARL PAYLI	42,33	0,00			20250831		
BNP	BNP	BNP000570	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 140125 AMAZON EU SARL PAYLI	0,00	42,33			20250831		
BNP	BNP	BNP000571	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 080125 INPI VADS COURBEVOIE	44,63	0,00			20250831		
BNP	BNP	BNP000571	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 080125 INPI VADS COURBEVOIE	0,00	44,63			20250831		
BNP	BNP	BNP000572	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 090125 INPI VADS COURBEVOIE	44,63	0,00			20250831		
BNP	BNP	BNP000572	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 090125 INPI VADS COURBEVOIE	0,00	44,63			20250831		
BNP	BNP	BNP000573	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 090125 INPI VADS COURBEVOIE	44,63	0,00			20250831		
BNP	BNP	BNP000573	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 090125 INPI VADS COURBEVOIE	0,00	44,63			20250831		
BNP	BNP	BNP000574	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 090125 INPI VADS COURBEVOIE	44,63	0,00			20250831		
BNP	BNP	BNP000574	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 090125 INPI VADS COURBEVOIE	0,00	44,63			20250831		
BNP	BNP	BNP000575	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 090125 INPI VADS COURBEVOIE	44,63	0,00			20250831		
BNP	BNP	BNP000575	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 090125 INPI VADS COURBEVOIE	0,00	44,63			20250831		
BNP	BNP	BNP000576	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 090125 INPI VADS COURBEVOIE	44,63	0,00			20250831		
BNP	BNP	BNP000576	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 090125 INPI VADS COURBEVOIE	0,00	44,63			20250831		
BNP	BNP	BNP000577	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 090125 INPI VADS COURBEVOIE	44,63	0,00			20250831		
BNP	BNP	BNP000577	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 090125 INPI VADS COURBEVOIE	0,00	44,63			20250831		
BNP	BNP	BNP000578	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 270125 INPI VADS COURBEVOIE	44,63	0,00			20250831		
BNP	BNP	BNP000578	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 270125 INPI VADS COURBEVOIE	0,00	44,63			20250831		
BNP	BNP	BNP000579	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 220125 EXPRESS 24/24 BRINDA	50,17	0,00			20250831		
BNP	BNP	BNP000579	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 220125 EXPRESS 24/24 BRINDA	0,00	50,17			20250831		
BNP	BNP	BNP000580	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 230125 INPI VADS COURBEVOIE	55,93	0,00			20250831		
BNP	BNP	BNP000580	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 230125 INPI VADS COURBEVOIE	0,00	55,93			20250831		
BNP	BNP	BNP000581	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 291224 STATION AVIADAC ROUS	58,64	0,00			20250831		
BNP	BNP	BNP000581	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 291224 STATION AVIADAC ROUS	0,00	58,64			20250831		
BNP	BNP	BNP000582	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 080125 INPI VADS COURBEVOIE	59,28	0,00			20250831		
BNP	BNP	BNP000582	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 080125 INPI VADS COURBEVOIE	0,00	59,28			20250831		
BNP	BNP	BNP000583	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 311224 AUCHAN DAC ST GENIS	60,08	0,00			20250831		
BNP	BNP	BNP000583	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 311224 AUCHAN DAC ST GENIS	0,00	60,08			20250831		
BNP	BNP	BNP000584	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 110125 AMAZON EU SARL PAYLI	61,58	0,00			20250831		
BNP	BNP	BNP000584	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 110125 AMAZON EU SARL PAYLI	0,00	61,58			20250831		
BNP	BNP	BNP000585	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 150125 INPI VADS COURBEVOIE	72,81	0,00			20250831		
BNP	BNP	BNP000585	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 150125 INPI VADS COURBEVOIE	0,00	72,81			20250831		
BNP	BNP	BNP000586	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 170125 SELCIUS LYON 2EME CA	74,00	0,00			20250831		
BNP	BNP	BNP000586	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 170125 SELCIUS LYON 2EME CA	0,00	74,00			20250831		
BNP	BNP	BNP000587	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 311224 AUCHAN ST GENIS ST G	75,06	0,00			20250831		
BNP	BNP	BNP000587	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 311224 AUCHAN ST GENIS ST G	0,00	75,06			20250831		
BNP	BNP	BNP000588	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 150125 PAYPAL *GHEAT G LUXE	134,91	0,00			20250831		
BNP	BNP	BNP000588	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 150125 PAYPAL *GHEAT G LUXE	0,00	134,91			20250831		
BNP	BNP	BNP000589	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 180125 AMAZON EU SARL PAYLI	139,99	0,00			20250831		
BNP	BNP	BNP000589	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 180125 AMAZON EU SARL PAYLI	0,00	139,99			20250831		
BNP	BNP	BNP000590	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 150125 CIE EXP FINAN PARIS	156,00	0,00			20250831		
BNP	BNP	BNP000590	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 150125 CIE EXP FINAN PARIS	0,00	156,00			20250831		
BNP	BNP	BNP000591	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 060125 CLIC FORMALITES NICE	159,60	0,00			20250831		
BNP	BNP	BNP000591	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 060125 CLIC FORMALITES NICE	0,00	159,60			20250831		
BNP	BNP	BNP000592	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 220125 CLIC FORMALITES NICE	169,20	0,00			20250831		
BNP	BNP	BNP000592	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 220125 CLIC FORMALITES NICE	0,00	169,20			20250831		
BNP	BNP	BNP000593	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 110125 AUCHAN ST GENIS ST G	169,32	0,00			20250831		
BNP	BNP	BNP000593	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 110125 AUCHAN ST GENIS ST G	0,00	169,32			20250831		
BNP	BNP	BNP000594	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 220125 CHAPKA CARTE 4974XXX	188,00	0,00			20250831		
BNP	BNP	BNP000594	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 220125 CHAPKA CARTE 4974XXX	0,00	188,00			20250831		
BNP	BNP	BNP000595	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 130125 INPI VADS COURBEVOIE	188,81	0,00			20250831		
BNP	BNP	BNP000595	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 130125 INPI VADS COURBEVOIE	0,00	188,81			20250831		
BNP	BNP	BNP000596	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 130125 CLIC FORMALITES NICE	192,00	0,00			20250831		
BNP	BNP	BNP000596	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 130125 CLIC FORMALITES NICE	0,00	192,00			20250831		
BNP	BNP	BNP000597	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 020125 SOLPEDINN SARL 00 CH	199,00	0,00			20250831		
BNP	BNP	BNP000597	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 020125 SOLPEDINN SARL 00 CH	0,00	199,00			20250831		
BNP	BNP	BNP000598	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 070125 EDENRED FRANCE MALAK	330,10	0,00			20250831		
BNP	BNP	BNP000598	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 070125 EDENRED FRANCE MALAK	0,00	330,10			20250831		
BNP	BNP	BNP000599	20250131	40100900	COLLECTIFS FOURNISSEURS  	0CB	CARTE BLEUE FM	x	20250131	DU 030125 AMGEST. ASSUMOT TOUR	413,34	0,00			20250831		
BNP	BNP	BNP000599	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 030125 AMGEST. ASSUMOT TOUR	0,00	413,34			20250831		
BNP	BNP	BNP000600	20250131	61850000	DOC & FRAIS DE FORMATION			x	20250131	DU 110125 P.SKOOL.COM/YPM CART	474,39	0,00			20250831		
BNP	BNP	BNP000600	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 110125 P.SKOOL.COM/YPM CART	0,00	474,39			20250831		
BNP	BNP	BNP000601	20250131	61600000	ASSURANCE RC			x	20250131	DU 270125 ASS VERSPIEREN WASQU	2364,30	0,00			20250831		
BNP	BNP	BNP000601	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	DU 270125 ASS VERSPIEREN WASQU	0,00	2364,30			20250831		
BNP	BNP	BNP000602	20250131	62510000	DEPLACEMENTS FM			x	20250131	REMBOURST CB DU 040125 AMAZON	0,00	124,99			20250831		
BNP	BNP	BNP000602	20250131	51220000	BANQUE BNP PARIBAS			x	20250131	REMBOURST CB DU 040125 AMAZON	124,99	0,00			20250831		
OD	OPERATIONS DIVERSES	OD000024	20250131	44571100	TVA COLLECTEE 20%			x	20250131	TVA 01/2025	4026,99	0,00			20250831		
OD	OPERATIONS DIVERSES	OD000024	20250131	44551000	TVA A PAYER			x	20250131	TVA 01/2025	0,00	4027,00			20250831		
OD	OPERATIONS DIVERSES	OD000024	20250131	65800000	CHARGES DIVERSES			x	20250131	TVA 01/2025	0,01	0,00			20250831		
SA	SALAIRE	SA000005	20250131	64110001	SALAIRES APPOINTEMENTS			x	20250131	Salaires, appointements	7371,61	0,00			20250831		
SA	SALAIRE	SA000005	20250131	64130000	PRIME ET GRATIFICATIONS			x	20250131	Primes et gratifications	1527,81	0,00			20250831		
SA	SALAIRE	SA000005	20250131	64510001	COTISATIONS A L'URSSAF			x	20250131	Cotisations à l'URSSAF	1850,82	0,00			20250831		
SA	SALAIRE	SA000005	20250131	64540000	COTIS. AUX ASSEDIC			x	20250131	Cotisations aux ASSEDIC	382,67	0,00			20250831		
SA	SALAIRE	SA000005	20250131	64532000	COTIS.RETRAITE ET PREVOYANCE			x	20250131	Cotisations aux caisses de ret	567,34	0,00			20250831		
SA	SALAIRE	SA000005	20250131	64543000	COTISATIONS MUTUELLES			x	20250131	Cotisations aux mutuelles	78,10	0,00			20250831		
SA	SALAIRE	SA000005	20250131	63350000	VERS LIBER TAXE APPRENTISSAGE			x	20250131	Taxe d'apprentissage	52,51	0,00			20250831		
SA	SALAIRE	SA000005	20250131	63350000	VERS LIBER TAXE APPRENTISSAGE			x	20250131	Taxe d'apprentissage Libératoi	8,01	0,00			20250831		
SA	SALAIRE	SA000005	20250131	63330000	PART. EMPLOY FORMATION CONTINU			x	20250131	Formation continue CDI	53,38	0,00			20250831		
SA	SALAIRE	SA000005	20250131	64770000	TICKETS RESTAURANTS			x	20250131	Ticket restaurant	252,00	0,00			20250831		
SA	SALAIRE	SA000005	20250131	42100000	REMUNERATION DUE			x	20250131	Personnel - Rémunérations dues	0,00	6867,39			20250831		
SA	SALAIRE	SA000005	20250131	44700000	PAS			x	20250131	Prélèvement à la source	0,00	96,62			20250831		
SA	SALAIRE	SA000005	20250131	43100000	URSSAF			x	20250131	URSSAF du Rhône Alpes (8270000	0,00	3645,69			20250831		
SA	SALAIRE	SA000005	20250131	43733000	GROUPE MORNAY			x	20250131	KLESIA (ex Mornay Prévoyance)	0,00	63,88			20250831		
SA	SALAIRE	SA000005	20250131	43734000	MUTUELLES EOVI			x	20250131	AESIO MUTUELLE (ex EOVI MCD MU	0,00	92,32			20250831		
SA	SALAIRE	SA000005	20250131	43720001	CAISSE RETRAITE SALARIES			x	20250131	APICIL AGIRA	0,00	945,90			20250831		
SA	SALAIRE	SA000005	20250131	44860000	ETAT AUTRES CHARGES A PAYER			x	20250131	Taxe d'apprentissage libératoi	0,00	8,01			20250831		
SA	SALAIRE	SA000005	20250131	44860000	ETAT AUTRES CHARGES A PAYER			x	20250131	Formation continue	0,00	4,44			20250831		
SA	SALAIRE	SA000005	20250131	43780000	TICKET RESTAURANT			x	20250131	Ticket restaurant	0,00	420,00			20250831		
VE	VENTES	VE000017	20250131	70805000	PRODUITS ACCESSOIRES 20%			x	20250131	TRANSF. JV JANVIER 2025	0,00	50,38			20250831		
VE	VENTES	VE000017	20250131	70600100	PRESTATION COMPTABLE ET CAC20%			x	20250131	TRANSF. JV JANVIER 2025	0,00	42986,12			20250831		
VE	VENTES	VE000017	20250131	46720000	AVANCE FRAIS CLIENTS			x	20250131	TRANSF. JV JANVIER 2025	0,00	285,80			20250831		
VE	VENTES	VE000017	20250131	44571100	TVA COLLECTEE 20%			x	20250131	TRANSF. JV JANVIER 2025	0,00	8607,30			20250831		
VE	VENTES	VE000018	20250131	70600100	PRESTATION COMPTABLE ET CAC20%			x	20250131	TRANSF. JV JANVIER 2025	0,00	940,00			20250831		
VE	VENTES	VE000018	20250131	46720000	AVANCE FRAIS CLIENTS			x	20250131	TRANSF. JV JANVIER 2025	0,00	188,81			20250831		
VE	VENTES	VE000018	20250131	70805000	PRODUITS ACCESSOIRES 20%			x	20250131	TRANSF. JV JANVIER 2025	0,00	133,00			20250831		
VE	VENTES	VE000018	20250131	44571100	TVA COLLECTEE 20%			x	20250131	TRANSF. JV JANVIER 2025	0,00	214,60			20250831		
VE	VENTES	VE000019	20250131	70600100	PRESTATION COMPTABLE ET CAC20%			x	20250131	TRANSF. JV JANVIER 2025	250,00	0,00			20250831		
VE	VENTES	VE000019	20250131	44571100	TVA COLLECTEE 20%			x	20250131	TRANSF. JV JANVIER 2025	50,00	0,00			20250831		
VE	VENTES	VE000020	20250131	70600100	PRESTATION COMPTABLE ET CAC20%			x	20250131	TRANSF. JV JANVIER 2025	250,00	0,00			20250831		
VE	VENTES	VE000020	20250131	44571100	TVA COLLECTEE 20%			x	20250131	TRANSF. JV JANVIER 2025	50,00	0,00			20250831		
VE	VENTES	VE000021	20250131	70600100	PRESTATION COMPTABLE ET CAC20%			x	20250131	TRANSF. JV JANVIER 2025	0,00	1500,00			20250831		
VE	VENTES	VE000021	20250131	44571100	TVA COLLECTEE 20%			x	20250131	TRANSF. JV JANVIER 2025	0,00	300,00			20250831		
VE	VENTES	VE000022	20250131	41100900	COLLECTIFS CLIENTS       	90006311	ULTIMEX	5010009733	20250131	25010009733 ULTIMEX	0,00	540,00			20250831		
VE	VENTES	VE000022	20250131	70600100	PRESTATION COMPTABLE ET CAC20%			x	20250131	TRANSF. JV JANVIER 2025	450,00	0,00			20250831		
VE	VENTES	VE000022	20250131	44571100	TVA COLLECTEE 20%			x	20250131	TRANSF. JV JANVIER 2025	90,00	0,00			20250831		
AC	ACHATS	AC000057	20250201	40100900	COLLECTIFS FOURNISSEURS  	0WELYB	WELYB	x	20250201	 WELYB	0,00	252,00			20250831		
AC	ACHATS	AC000057	20250201	61330400	WELYB			x	20250201	 WELYB	210,00	0,00			20250831		
AC	ACHATS	AC000057	20250201	44566000	TVA SUR ACHAT			x	20250201	WELYB	42,00	0,00			20250831		
AC	ACHATS	AC000058	20250202	40100900	COLLECTIFS FOURNISSEURS  	0OHMY	OHMYCORP	x	20250202	OHMYCORP	0,00	2160,00			20250831		
AC	ACHATS	AC000058	20250202	60400000	ACHATS SOUS-TRAITANCE			x	20250202	OHMYCORP	1800,00	0,00			20250831		
AC	ACHATS	AC000058	20250202	44566000	TVA SUR ACHAT			x	20250202	OHMYCORP	360,00	0,00			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006091	PIZZERIA MONT D'OR	5010009680	20250203	PR 03/02/25 F MONT D'OR	0,00	1135,20			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006170	KH SERVICES	5010009676	20250203	PR 03/02/25 F KH SERVICES	0,00	60,46			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006207	RHONE ENVIRONNEMENT	5010009682	20250203	PR 03/02/25 F RHONE ENVIRONNEM	0,00	2492,40			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006218	LES ATELIERS D'ABACA	5010009683	20250203	PR 03/02/25 F LES ATELIERS D'A	0,00	168,00			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006250	DANY STYLE	5010009685	20250203	PR 03/02/25 F DANY STYLE	0,00	705,60			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006260	2P3A DEVELOPPEMENT	5010009686	20250203	PR 03/02/25 F 2P3A DEVELOPPEME	0,00	230,40			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006278	OPTIPNEU	5010009688	20250203	PR 03/02/25 F OPTIPNEU	0,00	165,60			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006286	TRIEVAC RECYCLAGE	5010009689	20250203	PR 03/02/25 F TRIEVAC RECYCLAG	0,00	111,60			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006291	S.T.C.P.	5010009690	20250203	PR 03/02/25 F S.T.C.P.	0,00	453,60			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006304	SPIRALE MARKETING	5010009691	20250203	PR 03/02/25 F SPIRALE MARKETIN	0,00	194,40			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006307	PMD JURIS	5010009692	20250203	PR 03/02/25 F PMD JURIS	0,00	547,20			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006311	ULTIMEX	5010009693	20250203	PR 03/02/25 F ULTIMEX	0,00	1731,60			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006332	MDB & CO	x	20250203	PR 03/02/25 F MDB & CO	0,00	540,01			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006340	SARL PATCHOULIE	5010009694	20250203	PR 03/02/25 F PATCHOULIE	0,00	1542,72			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006342	FRANCE ECRAN LOCATION	5010009695	20250203	PR 03/02/25 F FRANCE ECRAN LOC	0,00	1988,40			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006343	LEANA HOLDING	5010009696	20250203	PR 03/02/25 F LEANA HOLDING	0,00	1723,20			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006349	CHANUT	5010009697	20250203	PR 03/02/25 F CHANUT	0,00	1034,40			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006355	JADE CHEMINEE	5010009698	20250203	PR 03/02/25 F JADE CHEMINEE	0,00	187,20			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006376	TRIPLE A	5010009701	20250203	PR 03/02/25 F TRIPLE A	0,00	600,00			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006393	FJS DEVELOPPEMENT	5010009702	20250203	PR 03/02/25 F FJL DEVELOPPEMEN	0,00	2624,25			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006396	CHOUQUET SERVICES	5010009703	20250203	PR 03/02/25 F CHOUQUET SERVICE	0,00	981,60			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006398	HOLDING CHOUQUET	5010009675	20250203	PR 03/02/25 F HOLDING CHOUQUET	0,00	660,00			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006408	FLACHARD PLOMBERIE	5010009704	20250203	PR 03/02/25 F FLACHARD PLOMBER	0,00	844,58			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006421	PAULINE FLEURS	5010009706	20250203	PR 03/02/25 F PAULINE FLEURS	0,00	451,20			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006425	ENTREPRISE DE MACONNERIE ANTHO	5010009708	20250203	PR 03/02/25 F ENTREPRISE DE MA	0,00	1234,80			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006432	MMA BOURGOGNE SUD - SEP BAUDOT	5010009709	20250203	PR 03/02/25 F SEP BAUDOT-ROBIN	0,00	3498,00			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006434	ROBIN FREDERIC	5010009677	20250203	PR 03/02/25 F ROBIN FREDERIC	0,00	300,00			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006437	CANOPEE	5010009710	20250203	PR 03/02/25 F CANOPEE	0,00	32,40			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006439	HANDIGOPRINT	5010009711	20250203	PR 03/02/25 F HANDIGOPRINT	0,00	223,20			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006562	AVERE AURA	5010009714	20250203	PR 03/02/25 F AVERE AuRA	0,00	903,61			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006564	SIBERIC FROID ET CLIMATISATION	5010009715	20250203	PR 03/02/25 F SIBERIC FROID ET	0,00	351,01			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006565	MORELLE	5010009716	20250203	PR 03/02/25 F Monsieur MORELLE	0,00	847,20			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006576	FORMA PRO AC	5010009718	20250203	PR 03/02/25 F FORMA PRO AC	0,00	1228,80			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006582	MC/DC TRUCK LAVAGE	5010009719	20250203	PR 03/02/25 F MC/DC TRUCK LAVA	0,00	379,65			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006587	ATELIER 25 ARCHITECTURE	5010009720	20250203	PR 03/02/25 F ATELIER 25 ARCHI	0,00	282,60			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006591	BALANCINE	5010009721	20250203	PR 03/02/25 F BALANCINE	0,00	631,20			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006613	PIZZERIA DU MONT D'OR	5010009724	20250203	PR 03/02/25 F PIZZERIA DU MONT	0,00	1147,20			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006614	PROCOLD	x	20250203	PR 03/02/25 F PROCOLD	0,00	420,00			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006619	VSOP GOURMET	5010009726	20250203	PR 03/02/25 F VSOP GOURMET	0,00	373,00			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90006623	MADAME ROBERT CELINE	5010009727	20250203	PR 03/02/25 F Madame ROBERT CE	0,00	780,00			20250831		
BNP	BNP	BNP000603	20250203	41100900	COLLECTIFS CLIENTS       	90007576	RIB CONSULTING	5010009729	20250203	PR 03/02/25 F RIB CONSULTING	0,00	653,11			20250831		
BNP	BNP	BNP000603	20250203	51220000	BANQUE BNP PARIBAS			x	20250203	PRELEVEMENT DU 03/02/2025	34459,40	0,00			20250831		
BNP	BNP	BNP000604	20250203	40100900	COLLECTIFS FOURNISSEURS  	0GREFFEI	GREFFE COMPTE INTERNET	7570021	20250203	CHEQUE N.7570021  GREFFE COMPT	779,78	0,00			20250831		
BNP	BNP	BNP000604	20250203	51220000	BANQUE BNP PARIBAS			7570021	20250203	CHEQUE N.7570021	0,00	779,78			20250831		
BNP	BNP	BNP000605	20250203	45510000	C/C FABRICE MOLA			x	20250203	VR.PERMANENT VRT FABRICE MOLA	5439,00	0,00			20250831		
BNP	BNP	BNP000605	20250203	51220000	BANQUE BNP PARIBAS			x	20250203	VR.PERMANENT VRT FABRICE MOLA	0,00	5439,00			20250831		
BNP	BNP	BNP000606	20250203	26116000	PART NOUVELLE EXPERTE			x	20250203	/MOTIF PARTS ASSO NOUVEL EXPER	100,00	0,00			20250831		
BNP	BNP	BNP000606	20250203	51220000	BANQUE BNP PARIBAS			x	20250203	/MOTIF PARTS ASSO NOUVEL EXPER	0,00	100,00			20250831		
